Cancelled,DepTime,DepDelayMinutes,ArrDelayMinutes,AirTime,Distance,Month,DayOfWeek,DepDel15,ArrDel15
False,1428.0,0.0,0.0,132.0,1044.0,4,5,0.0,0.0
False,1433.0,0.0,0.0,51.0,351.0,4,6,0.0,0.0
False,1754.0,34.0,18.0,88.0,621.0,4,5,1.0,1.0
True,,,,,829.0,4,5,,
False,1756.0,11.0,0.0,46.0,304.0,4,5,0.0,0.0
False,1443.0,23.0,11.0,81.0,632.0,4,5,1.0,0.0
False,705.0,5.0,0.0,298.0,2556.0,4,5,0.0,0.0
False,704.0,9.0,0.0,124.0,990.0,4,5,0.0,0.0
False,837.0,0.0,0.0,48.0,286.0,4,6,0.0,0.0
True,,,,,787.0,4,5,,
False,954.0,0.0,8.0,64.0,401.0,4,6,0.0,0.0
False,1323.0,0.0,0.0,62.0,323.0,4,1,0.0,0.0
False,1232.0,0.0,0.0,61.0,395.0,4,5,0.0,0.0
False,1723.0,33.0,18.0,75.0,427.0,4,7,1.0,1.0
False,615.0,0.0,6.0,112.0,872.0,4,5,0.0,0.0
False,705.0,10.0,0.0,176.0,1184.0,4,5,0.0,0.0
False,1140.0,0.0,0.0,39.0,216.0,4,5,0.0,0.0
False,1355.0,0.0,0.0,72.0,423.0,4,6,0.0,0.0
False,1810.0,0.0,0.0,46.0,224.0,4,1,0.0,0.0
False,1734.0,2.0,15.0,120.0,872.0,4,5,0.0,1.0
False,1453.0,28.0,30.0,44.0,185.0,4,5,1.0,1.0
False,2311.0,46.0,42.0,52.0,391.0,4,5,1.0,1.0
False,1320.0,0.0,0.0,45.0,229.0,4,6,0.0,0.0
False,556.0,0.0,0.0,91.0,651.0,4,5,0.0,0.0
False,1929.0,19.0,8.0,34.0,181.0,4,5,1.0,0.0
False,1045.0,31.0,47.0,49.0,229.0,4,5,1.0,1.0
False,1741.0,76.0,57.0,100.0,771.0,4,7,1.0,1.0
False,1108.0,0.0,0.0,137.0,900.0,4,5,0.0,0.0
False,2159.0,14.0,12.0,130.0,842.0,4,5,0.0,0.0
False,1244.0,34.0,16.0,202.0,1521.0,4,5,1.0,1.0
False,1051.0,0.0,0.0,104.0,595.0,4,5,0.0,0.0
False,1312.0,7.0,0.0,146.0,1099.0,4,5,0.0,0.0
False,2147.0,42.0,38.0,61.0,337.0,4,5,1.0,1.0
False,1920.0,50.0,47.0,35.0,189.0,4,5,1.0,1.0
False,1953.0,0.0,0.0,51.0,323.0,4,6,0.0,0.0
False,1318.0,0.0,0.0,26.0,109.0,4,6,0.0,0.0
False,1355.0,0.0,0.0,79.0,566.0,4,1,0.0,0.0
False,1940.0,0.0,0.0,117.0,833.0,4,5,0.0,0.0
False,1630.0,0.0,0.0,100.0,836.0,4,5,0.0,0.0
False,1456.0,21.0,14.0,24.0,84.0,4,6,1.0,0.0
False,623.0,0.0,0.0,92.0,587.0,4,5,0.0,0.0
True,,,,,1012.0,4,5,,
False,1020.0,0.0,0.0,22.0,77.0,4,1,0.0,0.0
False,1308.0,59.0,61.0,53.0,295.0,4,7,1.0,1.0
False,1045.0,0.0,0.0,69.0,472.0,4,6,0.0,0.0
False,850.0,0.0,12.0,34.0,130.0,4,6,0.0,0.0
False,610.0,0.0,0.0,62.0,402.0,4,5,0.0,0.0
False,1131.0,2.0,0.0,126.0,771.0,4,6,0.0,0.0
False,1945.0,215.0,192.0,156.0,1183.0,4,5,1.0,1.0
False,853.0,0.0,0.0,43.0,251.0,4,5,0.0,0.0
False,1708.0,13.0,2.0,192.0,1374.0,4,5,0.0,0.0
False,1940.0,65.0,50.0,87.0,721.0,4,5,1.0,1.0
False,901.0,0.0,0.0,72.0,512.0,4,5,0.0,0.0
False,1147.0,0.0,0.0,76.0,427.0,4,6,0.0,0.0
False,731.0,0.0,0.0,95.0,648.0,4,5,0.0,0.0
False,1940.0,15.0,0.0,173.0,1290.0,4,5,1.0,0.0
False,2006.0,0.0,0.0,58.0,376.0,4,7,0.0,0.0
False,740.0,0.0,0.0,348.0,2615.0,4,5,0.0,0.0
False,900.0,18.0,13.0,99.0,637.0,4,5,1.0,0.0
False,1057.0,0.0,0.0,56.0,368.0,4,5,0.0,0.0
False,1444.0,0.0,0.0,72.0,371.0,4,6,0.0,0.0
False,816.0,6.0,0.0,85.0,670.0,4,5,0.0,0.0
False,2338.0,113.0,103.0,149.0,1167.0,4,5,1.0,1.0
False,1858.0,13.0,11.0,45.0,277.0,4,5,0.0,0.0
False,800.0,5.0,0.0,69.0,397.0,4,5,0.0,0.0
False,1729.0,0.0,0.0,115.0,654.0,4,7,0.0,0.0
False,1939.0,44.0,35.0,127.0,1090.0,4,5,1.0,1.0
False,1753.0,0.0,0.0,103.0,738.0,4,5,0.0,0.0
False,2002.0,0.0,0.0,72.0,463.0,4,5,0.0,0.0
False,522.0,0.0,0.0,85.0,594.0,4,5,0.0,0.0
False,2127.0,127.0,126.0,101.0,717.0,4,5,1.0,1.0
False,1827.0,0.0,0.0,39.0,201.0,4,5,0.0,0.0
False,1558.0,10.0,0.0,42.0,174.0,4,5,0.0,0.0
False,2146.0,71.0,52.0,135.0,967.0,4,5,1.0,1.0
False,827.0,0.0,1.0,151.0,1243.0,4,5,0.0,0.0
False,1744.0,69.0,52.0,163.0,1196.0,4,5,1.0,1.0
False,2027.0,0.0,0.0,51.0,391.0,4,5,0.0,0.0
False,1723.0,18.0,7.0,154.0,1342.0,4,5,1.0,0.0
False,2139.0,0.0,0.0,50.0,301.0,4,5,0.0,0.0
True,,,,,994.0,4,5,,
False,1641.0,26.0,0.0,381.0,2917.0,4,5,1.0,0.0
False,1121.0,0.0,0.0,40.0,230.0,4,7,0.0,0.0
False,1915.0,20.0,18.0,155.0,1183.0,4,5,1.0,1.0
False,1043.0,3.0,2.0,39.0,197.0,4,5,0.0,0.0
False,1030.0,0.0,0.0,111.0,879.0,4,5,0.0,0.0
False,854.0,0.0,0.0,36.0,196.0,4,5,0.0,0.0
False,2210.0,30.0,59.0,58.0,405.0,4,5,1.0,1.0
False,1320.0,0.0,0.0,34.0,173.0,4,5,0.0,0.0
False,1848.0,90.0,81.0,55.0,325.0,4,5,1.0,1.0
False,1431.0,0.0,5.0,60.0,427.0,4,6,0.0,0.0
False,1221.0,46.0,31.0,109.0,825.0,4,5,1.0,1.0
False,706.0,3.0,0.0,97.0,566.0,4,5,0.0,0.0
False,1800.0,39.0,25.0,63.0,401.0,4,5,1.0,1.0
False,1030.0,0.0,0.0,158.0,1090.0,4,5,0.0,0.0
False,828.0,0.0,0.0,105.0,793.0,4,5,0.0,0.0
False,1357.0,0.0,0.0,75.0,530.0,4,1,0.0,0.0
False,1658.0,0.0,0.0,63.0,343.0,4,7,0.0,0.0
False,1557.0,17.0,10.0,38.0,216.0,4,5,1.0,0.0
False,1259.0,24.0,3.0,82.0,516.0,4,5,1.0,0.0
False,1020.0,0.0,0.0,156.0,1216.0,4,5,0.0,0.0
False,1304.0,56.0,49.0,53.0,253.0,4,7,1.0,1.0
False,1027.0,0.0,0.0,70.0,416.0,4,7,0.0,0.0
False,1122.0,12.0,8.0,83.0,594.0,4,5,0.0,0.0
False,1036.0,21.0,10.0,33.0,201.0,4,5,1.0,0.0
False,1301.0,101.0,89.0,52.0,283.0,4,5,1.0,1.0
False,752.0,2.0,0.0,77.0,543.0,4,5,0.0,0.0
True,,,,,1050.0,4,5,,
False,556.0,0.0,0.0,215.0,1587.0,4,5,0.0,0.0
False,1220.0,0.0,0.0,99.0,572.0,4,1,0.0,0.0
False,1633.0,38.0,90.0,113.0,834.0,4,5,1.0,1.0
False,800.0,0.0,0.0,93.0,601.0,4,5,0.0,0.0
False,855.0,0.0,6.0,139.0,792.0,4,6,0.0,0.0
False,1752.0,7.0,1.0,142.0,1066.0,4,5,0.0,0.0
False,2156.0,26.0,26.0,124.0,972.0,4,5,1.0,1.0
False,1420.0,0.0,0.0,63.0,386.0,4,5,0.0,0.0
False,1205.0,0.0,0.0,52.0,308.0,4,7,0.0,0.0
False,1023.0,8.0,1.0,42.0,302.0,4,5,0.0,0.0
False,1001.0,0.0,0.0,151.0,1211.0,4,5,0.0,0.0
False,1043.0,0.0,0.0,57.0,284.0,4,7,0.0,0.0
False,1845.0,0.0,0.0,53.0,323.0,4,5,0.0,0.0
False,952.0,0.0,0.0,74.0,572.0,4,5,0.0,0.0
False,1850.0,15.0,0.0,97.0,611.0,4,5,1.0,0.0
False,756.0,0.0,0.0,86.0,675.0,4,5,0.0,0.0
False,2049.0,0.0,0.0,126.0,994.0,4,5,0.0,0.0
False,14.0,134.0,125.0,60.0,472.0,4,5,1.0,1.0
False,1802.0,32.0,38.0,134.0,888.0,4,5,1.0,1.0
False,1109.0,0.0,8.0,50.0,229.0,4,7,0.0,0.0
False,1719.0,0.0,0.0,119.0,862.0,4,5,0.0,0.0
False,2245.0,90.0,77.0,96.0,621.0,4,5,1.0,1.0
False,620.0,0.0,0.0,141.0,1037.0,4,5,0.0,0.0
False,1750.0,33.0,23.0,53.0,301.0,4,6,1.0,1.0
False,2212.0,0.0,0.0,58.0,407.0,4,5,0.0,0.0
False,958.0,3.0,0.0,113.0,738.0,4,5,0.0,0.0
False,720.0,15.0,0.0,89.0,651.0,4,5,1.0,0.0
False,2101.0,26.0,25.0,90.0,675.0,4,5,1.0,1.0
False,1711.0,31.0,11.0,138.0,990.0,4,5,1.0,0.0
False,509.0,0.0,0.0,98.0,651.0,4,5,0.0,0.0
False,724.0,0.0,0.0,63.0,353.0,4,5,0.0,0.0
False,556.0,0.0,0.0,120.0,756.0,4,5,0.0,0.0
False,1640.0,0.0,0.0,90.0,572.0,4,7,0.0,0.0
False,1507.0,17.0,7.0,42.0,261.0,4,5,1.0,0.0
False,1601.0,0.0,0.0,37.0,240.0,4,7,0.0,0.0
False,655.0,0.0,0.0,51.0,253.0,4,5,0.0,0.0
False,1444.0,0.0,0.0,36.0,159.0,4,1,0.0,0.0
False,841.0,1.0,0.0,114.0,798.0,4,5,0.0,0.0
False,619.0,4.0,0.0,158.0,1428.0,4,5,0.0,0.0
False,1415.0,15.0,0.0,34.0,197.0,4,5,1.0,0.0
False,1956.0,0.0,0.0,54.0,323.0,4,5,0.0,0.0
False,1512.0,2.0,0.0,67.0,440.0,4,5,0.0,0.0
False,1618.0,15.0,1.0,126.0,872.0,4,5,1.0,0.0
False,1327.0,7.0,2.0,136.0,1139.0,4,5,0.0,0.0
False,1932.0,2.0,0.0,69.0,447.0,4,5,0.0,0.0
False,1520.0,0.0,1.0,49.0,251.0,4,5,0.0,0.0
False,952.0,2.0,12.0,65.0,407.0,4,5,0.0,0.0
False,1406.0,0.0,0.0,64.0,253.0,4,5,0.0,0.0
False,1727.0,12.0,0.0,184.0,1337.0,4,5,0.0,0.0
False,1240.0,11.0,38.0,30.0,80.0,4,7,0.0,1.0
False,1559.0,0.0,0.0,65.0,397.0,4,5,0.0,0.0
False,1554.0,9.0,0.0,84.0,588.0,4,5,0.0,0.0
False,1852.0,37.0,47.0,54.0,281.0,4,5,1.0,1.0
False,1800.0,0.0,0.0,40.0,212.0,4,6,0.0,0.0
True,,,,,1108.0,4,5,,
False,1131.0,6.0,10.0,113.0,793.0,4,5,0.0,0.0
False,811.0,0.0,0.0,64.0,369.0,4,5,0.0,0.0
False,603.0,0.0,0.0,127.0,1067.0,4,5,0.0,0.0
False,1720.0,20.0,17.0,22.0,102.0,4,5,1.0,1.0
False,720.0,3.0,0.0,30.0,93.0,4,7,0.0,0.0
False,1229.0,0.0,0.0,117.0,756.0,4,5,0.0,0.0
False,1717.0,22.0,24.0,60.0,417.0,4,5,1.0,1.0
False,816.0,6.0,0.0,80.0,528.0,4,5,0.0,0.0
False,1313.0,0.0,0.0,42.0,196.0,4,1,0.0,0.0
False,1127.0,87.0,75.0,54.0,401.0,4,5,1.0,1.0
False,1940.0,0.0,9.0,151.0,1290.0,4,5,0.0,0.0
False,1056.0,1.0,0.0,51.0,365.0,4,5,0.0,0.0
False,1507.0,0.0,0.0,78.0,488.0,4,6,0.0,0.0
False,556.0,0.0,0.0,89.0,515.0,4,7,0.0,0.0
False,1950.0,0.0,0.0,71.0,466.0,4,6,0.0,0.0
False,2202.0,197.0,183.0,116.0,919.0,4,5,1.0,1.0
False,2036.0,36.0,27.0,56.0,471.0,4,5,1.0,1.0
False,1731.0,0.0,0.0,105.0,594.0,4,7,0.0,0.0
False,1535.0,0.0,0.0,57.0,342.0,4,5,0.0,0.0
False,1146.0,0.0,0.0,45.0,177.0,4,7,0.0,0.0
False,1358.0,0.0,0.0,57.0,343.0,4,5,0.0,0.0
False,1816.0,46.0,27.0,59.0,409.0,4,5,1.0,1.0
False,2230.0,40.0,41.0,57.0,368.0,4,5,1.0,1.0
False,1058.0,8.0,0.0,113.0,853.0,4,5,0.0,0.0
False,1700.0,0.0,0.0,88.0,513.0,4,7,0.0,0.0
False,1113.0,0.0,0.0,47.0,303.0,4,7,0.0,0.0
False,944.0,0.0,118.0,111.0,806.0,4,5,0.0,1.0
False,743.0,0.0,0.0,59.0,417.0,4,5,0.0,0.0
False,1354.0,0.0,0.0,157.0,1090.0,4,5,0.0,0.0
False,1442.0,22.0,13.0,36.0,201.0,4,7,1.0,0.0
False,2259.0,24.0,13.0,78.0,516.0,4,5,1.0,0.0
False,1721.0,0.0,17.0,119.0,666.0,4,7,0.0,1.0
False,949.0,24.0,26.0,127.0,787.0,4,5,1.0,1.0
False,1018.0,3.0,0.0,57.0,356.0,4,5,0.0,0.0
False,615.0,0.0,0.0,105.0,654.0,4,7,0.0,0.0
False,828.0,0.0,0.0,76.0,493.0,4,7,0.0,0.0
False,531.0,21.0,0.0,232.0,1728.0,4,5,1.0,0.0
False,2002.0,88.0,103.0,33.0,137.0,4,6,1.0,1.0
True,,,,,829.0,4,5,,
False,2047.0,17.0,14.0,159.0,1371.0,4,5,1.0,0.0
False,1657.0,7.0,0.0,60.0,369.0,4,5,0.0,0.0
False,1332.0,2.0,0.0,92.0,704.0,4,5,0.0,0.0
False,819.0,14.0,15.0,37.0,216.0,4,5,0.0,1.0
False,556.0,16.0,1.0,103.0,836.0,4,5,1.0,0.0
False,1801.0,1.0,1.0,124.0,925.0,4,5,0.0,0.0
True,,,,,817.0,4,6,,
False,1008.0,0.0,0.0,59.0,395.0,4,1,0.0,0.0
False,1948.0,0.0,0.0,105.0,771.0,4,6,0.0,0.0
False,2015.0,0.0,5.0,63.0,376.0,4,6,0.0,0.0
False,1539.0,49.0,39.0,110.0,955.0,4,5,1.0,1.0
False,1328.0,48.0,33.0,64.0,395.0,4,7,1.0,1.0
False,1727.0,12.0,12.0,57.0,370.0,4,5,0.0,0.0
False,1511.0,0.0,3.0,59.0,296.0,4,7,0.0,0.0
False,1602.0,17.0,11.0,118.0,986.0,4,5,1.0,0.0
False,1801.0,6.0,0.0,61.0,409.0,4,5,0.0,0.0
False,1755.0,0.0,0.0,93.0,738.0,4,1,0.0,0.0
False,823.0,0.0,0.0,280.0,2457.0,4,5,0.0,0.0
False,1027.0,0.0,0.0,77.0,607.0,4,7,0.0,0.0
False,1141.0,11.0,6.0,58.0,345.0,4,5,0.0,0.0
False,714.0,0.0,,,842.0,4,5,0.0,
False,1409.0,9.0,10.0,164.0,1374.0,4,5,0.0,0.0
False,836.0,111.0,114.0,92.0,536.0,4,1,1.0,1.0
False,2117.0,147.0,146.0,133.0,966.0,4,5,1.0,1.0
False,1316.0,16.0,21.0,71.0,377.0,4,5,1.0,1.0
False,1035.0,0.0,0.0,31.0,153.0,4,5,0.0,0.0
False,842.0,0.0,0.0,85.0,552.0,4,5,0.0,0.0
False,1215.0,55.0,51.0,127.0,990.0,4,5,1.0,1.0
False,1632.0,0.0,0.0,48.0,259.0,4,5,0.0,0.0
False,1807.0,0.0,0.0,56.0,316.0,4,7,0.0,0.0
False,926.0,17.0,6.0,49.0,282.0,4,5,1.0,0.0
False,1046.0,1.0,6.0,55.0,358.0,4,5,0.0,0.0
False,1830.0,0.0,0.0,42.0,239.0,4,5,0.0,0.0
False,1941.0,51.0,36.0,169.0,1452.0,4,5,1.0,1.0
False,2021.0,1.0,12.0,49.0,247.0,4,5,0.0,0.0
False,1907.0,132.0,120.0,73.0,526.0,4,5,1.0,1.0
False,853.0,0.0,0.0,73.0,397.0,4,7,0.0,0.0
False,1112.0,22.0,22.0,60.0,494.0,4,5,1.0,1.0
False,1257.0,357.0,346.0,44.0,192.0,4,7,1.0,1.0
False,2001.0,21.0,14.0,63.0,353.0,4,5,1.0,0.0
False,1857.0,0.0,0.0,140.0,1164.0,4,5,0.0,0.0
False,543.0,0.0,0.0,97.0,637.0,4,5,0.0,0.0
False,1439.0,160.0,154.0,43.0,199.0,4,7,1.0,1.0
False,645.0,0.0,0.0,117.0,883.0,4,5,0.0,0.0
False,1350.0,0.0,0.0,89.0,666.0,4,1,0.0,0.0
False,804.0,29.0,60.0,43.0,177.0,4,5,1.0,1.0
False,1510.0,0.0,0.0,69.0,416.0,4,1,0.0,0.0
True,,,,,612.0,4,5,,
False,1022.0,42.0,64.0,189.0,1514.0,4,5,1.0,1.0
False,1728.0,0.0,16.0,37.0,177.0,4,1,0.0,1.0
False,722.0,0.0,0.0,115.0,853.0,4,5,0.0,0.0
False,1758.0,18.0,35.0,45.0,273.0,4,5,1.0,1.0
False,1911.0,1.0,0.0,60.0,369.0,4,5,0.0,0.0
False,1744.0,54.0,45.0,173.0,1235.0,4,5,1.0,1.0
False,1705.0,15.0,1.0,42.0,236.0,4,5,1.0,0.0
False,943.0,0.0,0.0,58.0,417.0,4,5,0.0,0.0
False,2025.0,30.0,18.0,112.0,973.0,4,5,1.0,1.0
False,1520.0,40.0,24.0,90.0,756.0,4,5,1.0,1.0
False,1812.0,11.0,2.0,40.0,240.0,4,5,0.0,0.0
False,1455.0,30.0,16.0,127.0,1069.0,4,5,1.0,1.0
False,1646.0,56.0,48.0,63.0,358.0,4,5,1.0,1.0
False,728.0,0.0,0.0,55.0,295.0,4,1,0.0,0.0
False,1533.0,18.0,0.0,207.0,1590.0,4,5,1.0,0.0
False,1633.0,18.0,1.0,149.0,1046.0,4,5,1.0,0.0
False,2041.0,1.0,0.0,89.0,756.0,4,5,0.0,0.0
False,1401.0,0.0,0.0,37.0,140.0,4,6,0.0,0.0
False,1655.0,5.0,0.0,103.0,821.0,4,5,0.0,0.0
False,1749.0,199.0,219.0,158.0,899.0,4,5,1.0,1.0
False,2038.0,68.0,66.0,83.0,602.0,4,5,1.0,1.0
False,927.0,0.0,0.0,31.0,139.0,4,6,0.0,0.0
True,,,,,990.0,4,5,,
False,1139.0,0.0,0.0,46.0,199.0,4,7,0.0,0.0
False,722.0,0.0,0.0,48.0,240.0,4,5,0.0,0.0
False,1129.0,0.0,0.0,117.0,986.0,4,5,0.0,0.0
False,1149.0,4.0,4.0,128.0,948.0,4,5,0.0,0.0
False,1023.0,0.0,0.0,67.0,407.0,4,5,0.0,0.0
False,1331.0,6.0,7.0,190.0,1590.0,4,5,0.0,0.0
False,1105.0,18.0,0.0,58.0,423.0,4,5,1.0,0.0
False,2219.0,29.0,26.0,64.0,405.0,4,5,1.0,1.0
False,955.0,0.0,9.0,74.0,401.0,4,1,0.0,0.0
False,1312.0,0.0,0.0,92.0,493.0,4,7,0.0,0.0
False,658.0,0.0,0.0,46.0,195.0,4,5,0.0,0.0
True,,,,,994.0,4,5,,
False,1836.0,16.0,18.0,113.0,928.0,4,5,1.0,1.0
False,1748.0,38.0,18.0,118.0,854.0,4,5,1.0,1.0
False,801.0,16.0,2.0,165.0,1107.0,4,5,1.0,0.0
False,844.0,0.0,0.0,59.0,386.0,4,5,0.0,0.0
False,1017.0,17.0,37.0,160.0,1072.0,4,5,1.0,1.0
False,1406.0,0.0,0.0,79.0,472.0,4,5,0.0,0.0
False,1724.0,0.0,0.0,108.0,666.0,4,1,0.0,0.0
False,1628.0,18.0,0.0,334.0,2614.0,4,5,1.0,0.0
False,1516.0,1.0,0.0,260.0,2349.0,4,5,0.0,0.0
False,1708.0,23.0,6.0,80.0,569.0,4,5,1.0,0.0
False,1512.0,0.0,0.0,61.0,277.0,4,5,0.0,0.0
False,1010.0,0.0,0.0,130.0,1042.0,4,5,0.0,0.0
False,1408.0,0.0,0.0,72.0,536.0,4,1,0.0,0.0
False,1345.0,20.0,2.0,126.0,872.0,4,1,1.0,0.0
False,1620.0,5.0,0.0,47.0,307.0,4,5,0.0,0.0
False,1724.0,0.0,0.0,34.0,177.0,4,6,0.0,0.0
False,1706.0,37.0,14.0,45.0,199.0,4,7,1.0,0.0
False,1232.0,0.0,14.0,59.0,371.0,4,7,0.0,0.0
False,909.0,0.0,0.0,56.0,284.0,4,5,0.0,0.0
False,2114.0,59.0,51.0,72.0,507.0,4,5,1.0,1.0
False,608.0,0.0,19.0,152.0,1183.0,4,5,0.0,1.0
False,1237.0,27.0,17.0,76.0,623.0,4,5,1.0,1.0
False,723.0,18.0,1.0,72.0,427.0,4,6,1.0,0.0
False,1728.0,8.0,0.0,316.0,2417.0,4,5,0.0,0.0
False,1713.0,3.0,0.0,62.0,496.0,4,5,0.0,0.0
False,547.0,0.0,0.0,41.0,247.0,4,5,0.0,0.0
False,1117.0,0.0,0.0,44.0,328.0,4,5,0.0,0.0
False,1733.0,8.0,5.0,221.0,1984.0,4,5,0.0,0.0
False,1140.0,15.0,8.0,70.0,438.0,4,5,1.0,0.0
False,2313.0,58.0,50.0,73.0,547.0,4,5,1.0,1.0
False,1458.0,48.0,33.0,73.0,536.0,4,6,1.0,1.0
False,1630.0,0.0,0.0,46.0,304.0,4,5,0.0,0.0
False,725.0,0.0,0.0,47.0,296.0,4,5,0.0,0.0
False,1132.0,7.0,1.0,79.0,524.0,4,5,0.0,0.0
False,746.0,0.0,0.0,49.0,308.0,4,5,0.0,0.0
False,1851.0,0.0,0.0,47.0,201.0,4,7,0.0,0.0
False,1910.0,0.0,0.0,23.0,100.0,4,5,0.0,0.0
False,1408.0,18.0,3.0,128.0,909.0,4,5,1.0,0.0
False,1754.0,0.0,0.0,112.0,696.0,4,7,0.0,0.0
False,1803.0,0.0,0.0,62.0,316.0,4,5,0.0,0.0
False,744.0,9.0,31.0,142.0,990.0,4,5,0.0,1.0
False,1830.0,15.0,15.0,39.0,189.0,4,5,1.0,1.0
False,1707.0,37.0,34.0,63.0,446.0,4,5,1.0,1.0
False,1415.0,0.0,0.0,69.0,445.0,4,7,0.0,0.0
False,1631.0,86.0,87.0,131.0,842.0,4,5,1.0,1.0
False,1115.0,15.0,3.0,53.0,326.0,4,5,1.0,0.0
False,1735.0,0.0,0.0,178.0,1497.0,4,5,0.0,0.0
False,736.0,0.0,16.0,105.0,738.0,4,5,0.0,1.0
False,1634.0,0.0,0.0,50.0,253.0,4,6,0.0,0.0
False,1424.0,0.0,0.0,39.0,199.0,4,7,0.0,0.0
False,1007.0,24.0,33.0,67.0,316.0,4,7,1.0,1.0
False,656.0,0.0,0.0,66.0,447.0,4,5,0.0,0.0
False,513.0,3.0,0.0,67.0,423.0,4,5,0.0,0.0
False,702.0,2.0,0.0,53.0,337.0,4,5,0.0,0.0
False,1330.0,0.0,0.0,58.0,323.0,4,6,0.0,0.0
False,2135.0,40.0,28.0,51.0,337.0,4,5,1.0,1.0
False,554.0,0.0,0.0,101.0,822.0,4,5,0.0,0.0
False,1536.0,6.0,0.0,49.0,325.0,4,5,0.0,0.0
False,1659.0,0.0,0.0,94.0,513.0,4,5,0.0,0.0
False,1404.0,0.0,0.0,71.0,536.0,4,5,0.0,0.0
False,1802.0,21.0,30.0,104.0,589.0,4,7,1.0,1.0
False,657.0,0.0,0.0,100.0,566.0,4,7,0.0,0.0
False,1326.0,41.0,36.0,62.0,471.0,4,5,1.0,1.0
False,832.0,12.0,4.0,135.0,813.0,4,5,0.0,0.0
False,1852.0,2.0,0.0,59.0,417.0,4,5,0.0,0.0
False,706.0,6.0,0.0,127.0,1105.0,4,5,0.0,0.0
False,2142.0,12.0,11.0,92.0,781.0,4,5,0.0,0.0
False,736.0,1.0,0.0,125.0,895.0,4,5,0.0,0.0
False,1715.0,0.0,0.0,85.0,588.0,4,5,0.0,0.0
False,1254.0,0.0,0.0,110.0,753.0,4,5,0.0,0.0
False,1850.0,0.0,0.0,52.0,201.0,4,5,0.0,0.0
False,1339.0,39.0,18.0,46.0,199.0,4,5,1.0,1.0
False,1734.0,29.0,21.0,61.0,462.0,4,5,1.0,1.0
False,1553.0,23.0,19.0,53.0,345.0,4,5,1.0,1.0
False,1529.0,0.0,0.0,17.0,67.0,4,1,0.0,0.0
False,601.0,16.0,12.0,102.0,637.0,4,6,1.0,0.0
False,2346.0,71.0,62.0,34.0,185.0,4,5,1.0,1.0
False,1810.0,0.0,0.0,56.0,316.0,4,1,0.0,0.0
False,2016.0,11.0,6.0,43.0,231.0,4,5,0.0,0.0
False,1310.0,5.0,0.0,89.0,651.0,4,5,0.0,0.0
False,620.0,0.0,0.0,74.0,462.0,4,5,0.0,0.0
False,2115.0,47.0,47.0,77.0,488.0,4,5,1.0,1.0
False,1202.0,0.0,0.0,289.0,2569.0,4,5,0.0,0.0
False,1709.0,44.0,37.0,123.0,883.0,4,5,1.0,1.0
False,940.0,5.0,16.0,70.0,468.0,4,6,0.0,1.0
False,1054.0,0.0,0.0,86.0,552.0,4,5,0.0,0.0
False,830.0,0.0,4.0,114.0,955.0,4,5,0.0,0.0
False,1714.0,0.0,0.0,109.0,704.0,4,5,0.0,0.0
False,1135.0,0.0,0.0,46.0,289.0,4,5,0.0,0.0
False,853.0,0.0,0.0,64.0,397.0,4,6,0.0,0.0
False,2043.0,13.0,10.0,58.0,399.0,4,5,0.0,0.0
False,1252.0,7.0,21.0,196.0,1620.0,4,5,0.0,1.0
False,1140.0,25.0,15.0,38.0,229.0,4,6,1.0,1.0
False,1853.0,48.0,47.0,88.0,621.0,4,5,1.0,1.0
False,1909.0,0.0,0.0,50.0,324.0,4,5,0.0,0.0
False,1814.0,9.0,22.0,136.0,994.0,4,5,0.0,1.0
False,539.0,0.0,0.0,214.0,1750.0,4,5,0.0,0.0
False,600.0,0.0,0.0,99.0,668.0,4,5,0.0,0.0
False,1919.0,135.0,120.0,71.0,438.0,4,7,1.0,1.0
False,1353.0,68.0,67.0,78.0,452.0,4,5,1.0,1.0
False,1244.0,0.0,0.0,68.0,466.0,4,7,0.0,0.0
False,1232.0,0.0,0.0,26.0,100.0,4,5,0.0,0.0
False,1732.0,0.0,0.0,59.0,349.0,4,5,0.0,0.0
False,1432.0,0.0,1.0,140.0,1164.0,4,5,0.0,0.0
False,1254.0,4.0,0.0,17.0,73.0,4,5,0.0,0.0
False,1300.0,0.0,0.0,84.0,677.0,4,5,0.0,0.0
False,815.0,5.0,17.0,107.0,616.0,4,5,0.0,1.0
False,1938.0,33.0,24.0,121.0,1024.0,4,5,1.0,1.0
False,1315.0,20.0,26.0,51.0,304.0,4,5,1.0,1.0
False,1449.0,0.0,0.0,47.0,286.0,4,6,0.0,0.0
False,1945.0,80.0,76.0,127.0,888.0,4,5,1.0,1.0
False,1324.0,0.0,0.0,65.0,420.0,4,6,0.0,0.0
False,1955.0,20.0,11.0,91.0,604.0,4,5,1.0,0.0
False,1645.0,30.0,29.0,51.0,273.0,4,5,1.0,1.0
False,718.0,0.0,0.0,54.0,303.0,4,6,0.0,0.0
True,,,,,829.0,4,5,,
False,2007.0,0.0,0.0,67.0,447.0,4,5,0.0,0.0
False,1820.0,0.0,0.0,68.0,368.0,4,7,0.0,0.0
True,,,,,946.0,4,5,,
False,838.0,0.0,0.0,49.0,286.0,4,7,0.0,0.0
False,855.0,0.0,3.0,36.0,177.0,4,7,0.0,0.0
False,2157.0,12.0,10.0,63.0,486.0,4,5,0.0,0.0
